,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expressed,fdr_hypothesis,fdr,corrected
300,GPR35,2859,NORMAL,0.0402356268160887,425.0,True,False,0.052674431206358494,True
301,C20orf112,140688,NORMAL,0.0033921289197132603,334.0,True,True,0.005131263317692344,False
302,AEBP2,121536,NOT,4.508498608679214e-09,30.0,True,True,2.5164560085600458e-08,False
303,ABTB2,25841,NOT,0.0010128191150955814,297.0,True,True,0.0016461050158317967,False
304,EXOC3L4,91828,NOT,0.00025842182211658195,259.0,True,True,0.000456886396178892,False
305,RP11-77K12.7,0,NOT,0.00027686042235085164,233.5,True,True,0.0004879873274268914,False
306,CLEC11A,6320,NOT,0.11449416554349247,474.0,False,False,0.13978985863056276,False
307,IL20RB,53833,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
308,UBQLN4,56893,NOT,1.3025210640480111e-09,9.0,True,True,1.1301381909306577e-08,False
309,ZFYVE9,9372,NORMAL,7.160522709164976e-07,124.0,True,True,1.908036862576353e-06,False
310,AGPAT4,56895,NORMAL,7.116785406392244e-05,226.0,True,True,0.00013667675912189912,False
311,PSME1,5720,NOT,9.81301333362986e-06,179.5,True,True,2.1479955060625422e-05,False
312,SCAMP1,9522,NOT,0.00698682929565162,325.0,True,True,0.010168279366670745,False
313,TRAM2,9697,NOT,0.020253755177481125,397.0,True,True,0.027687237531928973,False
314,PPP2R1B,5519,NOT,0.015428290815446435,369.0,True,True,0.021466150437889592,False
315,INO80E,283899,NOT,0.7065600360425689,598.5,False,False,0.7384043933838703,False
316,ATG5,9474,NOT,0.0032882358544318886,333.0,True,True,0.004981083337891168,False
317,H2AFV,94239,NOT,6.465613206262065e-09,29.0,True,True,3.3261902363959846e-08,False
318,ZNF232,7775,NOT,0.3222934862214316,513.0,False,False,0.3629445315460089,False
319,SLC12A3,6559,NOT,0.07256751370511359,451.5,False,False,0.09153733473938205,False
320,KARS,3735,NORMAL,1.9094468838628967e-07,98.0,True,True,5.795097490992892e-07,False
321,NAP1L2,4674,NOT,0.6465711850099514,590.0,False,False,0.6826498729401607,False
322,ZNF440,126070,NORMAL,0.5788512112255246,580.0,False,False,0.6180256287961025,False
323,C1D,10438,NOT,0.4707994763603818,540.0,False,False,0.5128033388477676,False
324,GFER,2671,NOT,0.3224319742496803,535.0,False,False,0.3629445315460089,False
325,ANKRD2,26287,NORMAL,0.0005197734444031209,278.0,True,True,0.0008806479258595444,False
326,NFIB,4781,NOT,1.7686556243952408e-05,181.0,True,True,3.72331536819739e-05,False
327,SRC,6714,NOT,0.00025842182211658195,259.0,True,True,0.000456886396178892,False
328,EIF4EBP2,1979,NOT,6.279194547294644e-08,77.0,True,True,2.1603880861285596e-07,False
329,EPHA7,2045,NOT,0.0023220926699910435,322.0,True,True,0.003594780076538693,False
330,BANK1,55024,NOT,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
331,SGSM3,27352,NOT,0.21555363079600698,488.0,False,False,0.2510577785869081,False
332,TMEM26,219623,NOT,0.09115551650259753,462.5,False,False,0.1131746117279267,False
333,RNASEL,6041,NOT,7.327454491069752e-06,173.0,True,True,1.64136120764043e-05,False
334,FAM84A,151354,NOT,9.530799618618074e-09,43.0,True,True,4.476469913312322e-08,False
335,TOMM40L,84134,NORMAL,0.10816671144664093,451.0,False,False,0.13260804344906124,False
336,CEP128,145508,NOT,8.212511505089428e-08,82.0,True,True,2.733547904632367e-07,False
337,RPP21,79897,NOT,3.091265202115283e-08,64.0,True,True,1.1664431789047133e-07,False
338,CCDC104,112942,NOT,8.364432470054176e-05,230.0,True,True,0.00015920622622321055,False
339,SLC4A7,9497,NOT,0.011914077324997696,377.0,True,True,0.01680951370380065,False
340,SFMBT2,57713,NORMAL,2.566691452463132e-05,201.5,True,True,5.257867288189329e-05,False
341,IGSF1,3547,NOT,6.625532544994644e-08,78.0,True,True,2.2646122530953575e-07,False
342,FAM189B,10712,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
343,SLC36A1,206358,NORMAL,5.086836313927119e-06,165.0,True,True,1.1701078205471503e-05,False
344,CHI3L2,1117,NORMAL,1.4685612927356851e-09,11.0,True,True,1.1838262404110574e-08,False
345,TMEM8A,58986,NORMAL,0.010378834253614008,372.0,True,True,0.01475916708356783,False
346,SLC30A1,7779,NOT,0.336803013190896,538.0,False,False,0.3777853420474468,False
347,DPYSL2,1808,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
348,FNDC1,84624,NORMAL,1.0115116071269476e-06,131.0,True,True,2.6189842645560584e-06,False
349,LGALS2,3957,NOT,3.3508172038662517e-06,156.0,True,True,7.9534717225597e-06,False
350,AGXT,189,NOT,0.8917569828418237,420.0,False,False,0.9057562252229835,False
351,ZNF354A,6940,NORMAL,0.06592260128484191,447.0,False,False,0.08367471985272917,False
352,ESM1,11082,NOT,0.44282253656653425,558.0,False,False,0.4849292753842713,False
353,FAM179B,23116,NORMAL,5.80524251046287e-05,221.0,True,True,0.00011273031029990572,False
354,SPAG4,6676,NOT,1.56140806782635e-05,190.0,True,True,3.312048670395408e-05,False
355,HRH2,3274,NORMAL,0.010970442036925864,374.0,True,True,0.015555641975531009,False
356,C3orf58,205428,NORMAL,0.0015698643246456522,310.0,True,True,0.002488475519201105,False
357,ABT1,29777,NORMAL,0.05293112952760612,437.0,False,False,0.0681410882025036,False
358,TNC,3371,NOT,9.154669326077119e-07,119.0,True,True,2.395449507127871e-06,False
359,ARNTL,406,NOT,0.014019653747981576,383.0,True,True,0.0195898664156258,False
360,KCTD15,79047,NORMAL,1.1990424712214291e-05,184.0,True,True,2.5878883920977244e-05,False
361,CARD11,84433,NORMAL,0.037163967421918735,403.0,True,True,0.04889250911687199,False
362,CIDEB,27141,NORMAL,0.8539938814440382,594.0,False,False,0.8717055248136232,False
363,POGLUT1,56983,NOT,1.812294576278593e-07,97.0,True,True,5.529317327224388e-07,False
364,ETS2,2114,NOT,5.046628361210057e-07,117.0,True,True,1.39488807903846e-06,False
365,SIVA1,10572,NOT,0.0006569354295550442,270.0,True,True,0.0010982831264456973,False
366,ITFG2,55846,NOT,0.15730162470388975,491.0,False,False,0.18759997009041735,False
367,C8orf4,56892,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
368,DLL1,28514,NOT,0.5988161665472567,583.0,False,False,0.6372150595727398,False
369,PDDC1,347862,NOT,0.4661102219910902,562.0,False,False,0.5079839811302809,False
370,CXADR,1525,NORMAL,3.197509144816302e-06,155.0,True,True,7.610494692298377e-06,False
371,MIB1,57534,NORMAL,9.154669326077119e-07,119.0,True,True,2.395449507127871e-06,False
372,ELOVL6,79071,NOT,2.218010774931945e-08,58.0,True,True,8.77401789259202e-08,False
373,ADAMTS10,81794,NOT,8.727877108700991e-07,128.0,True,True,2.2913993473071367e-06,False
374,RHOF,54509,NORMAL,6.758652588986462e-06,160.0,True,True,1.5220404572381843e-05,False
375,APLP1,333,NOT,0.7537249310173678,605.0,False,False,0.7813140224017419,False
376,MOSPD2,158747,NOT,3.451321958833673e-08,66.0,True,True,1.278061882933584e-07,False
377,AMN1,196394,NOT,0.010670992924015925,373.0,True,True,0.015155915708490923,False
378,SELENBP1,8991,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
379,RSPH9,221421,NORMAL,6.279194547294644e-08,77.0,True,True,2.1603880861285596e-07,False
380,TNFRSF11B,4982,NOT,3.3508172038662517e-06,156.0,True,True,7.9534717225597e-06,False
381,PIGU,128869,NOT,1.8648014196095014e-09,15.0,True,True,1.3529796104054656e-08,False
382,PRELID1,27166,NOT,0.17195813159984408,496.0,False,False,0.2036873781806985,False
383,NDUFV2,4729,NOT,0.9269315130521094,628.0,False,False,0.9357062986019511,False
384,PLAC8L1,153770,NOT,0.04279612127377884,390.5,True,False,0.0557880316182108,True
385,ZNF649,65251,NOT,3.2815118516453904e-05,195.0,True,True,6.603927916725783e-05,False
386,NOSTRIN,115677,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
387,WDR91,29062,NOT,0.7391055127705244,603.0,False,False,0.767679637632925,False
388,XKR8,55113,NOT,7.666395813806118e-06,174.0,True,True,1.7101883740121472e-05,False
389,RCC1,1104,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
390,FAM26F,441168,NOT,0.9192651438406544,627.0,False,False,0.9292162293649681,False
391,CERK,64781,NOT,0.1260056723617116,479.0,False,False,0.15286151615509605,False
392,TMEM242,729515,NORMAL,0.5209101726157914,571.0,False,False,0.5616479360839968,False
393,MANF,7873,NOT,0.00026668205784660925,246.0,True,True,0.00047110466809491513,False
394,IFNAR1,3454,NORMAL,0.0005886511736690847,267.0,True,True,0.0009904498904386321,False
395,ANXA1,301,NORMAL,0.34168156769403624,539.0,False,False,0.38276046183220774,False
396,EMC4,51234,NORMAL,0.011680945325845387,359.0,True,True,0.01650215329604016,False
397,ABCA6,23460,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
398,RAB7L1,8934,NOT,0.004283850763258702,309.5,True,True,0.0064022425759403135,False
399,CDKN1C,1028,NOT,4.8580216897793695e-06,164.0,True,True,1.1210013178258155e-05,False
400,KIAA0922,23240,NORMAL,0.008286402940597707,364.0,True,True,0.011946887898416407,False
401,C15orf54,400360,NOT,0.013832384008998744,348.0,True,True,0.019354111549996778,False
402,C19orf59,199675,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
403,UTS2B,257313,NOT,0.0014689163506685506,308.0,True,True,0.0023370353617424215,False
404,AKAP11,11215,NOT,3.569937627340362e-09,26.0,True,True,2.107678486408228e-08,False
405,NMRK1,54981,NOT,0.002638429681386069,326.0,True,True,0.004055781522152015,False
406,MRPS5,64969,NOT,0.00013460788367532326,242.0,True,True,0.0002480110058117757,False
407,GDPD3,79153,NORMAL,0.0011220770031458965,300.0,True,True,0.0018134418775699655,False
408,CAMP,820,NOT,2.0112956285640902e-07,99.0,True,True,6.064781285293185e-07,False
409,SMARCD2,6603,NORMAL,1.1299671677369374e-07,88.0,True,True,3.6269384657479735e-07,False
410,SMARCAL1,50485,NOT,0.028083291139889135,410.0,True,True,0.037619328042926864,False
411,SLC39A12,221074,NOT,5.041244607777981e-07,117.0,True,True,1.39488807903846e-06,False
412,HELZ2,85441,NOT,0.18440092702168664,500.0,False,False,0.21730854862539306,False
413,CD1E,913,NORMAL,3.645953287354106e-08,67.0,True,True,1.3403669512458434e-07,False
414,ACR,49,NOT,9.530799618618074e-09,43.0,True,True,4.476469913312322e-08,False
415,SLC12A7,10723,NORMAL,0.73183063851359,602.0,False,False,0.760580813399246,False
416,SYCE3,644186,NOT,7.411591777977753e-05,227.0,True,True,0.00014202467882924646,False
417,C12orf49,79794,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
418,HOOK3,84376,NOT,0.05784519551519503,441.0,False,False,0.07402042611296253,False
419,PLEKHA5,54477,NOT,7.666395813806118e-06,174.0,True,True,1.7101883740121472e-05,False
420,PRMT8,56341,NORMAL,4.774409776068531e-09,31.0,True,True,2.6163437482061546e-08,False
421,SLC35D2,11046,NORMAL,5.836857988721509e-06,168.0,True,True,1.3272570982646316e-05,False
422,MCAM,4162,NOT,5.210085375739284e-07,108.0,True,True,1.4382266677196569e-06,False
423,EIF2B1,1967,NOT,3.827824777326313e-06,148.0,True,True,8.990574171082538e-06,False
424,LRRC8C,84230,NOT,6.023629494981426e-09,35.0,True,True,3.1380639181484964e-08,False
425,DEFB4A,1673,NORMAL,0.00719097498727815,310.0,True,True,0.010446900420925914,False
426,S100A1,6271,NOT,0.007178714156112412,359.0,True,True,0.010430842547467569,False
427,IRF8,3394,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
428,MX2,4600,NORMAL,0.09567919106665758,445.0,False,False,0.11838261178029721,False
429,CKLF,51192,NOT,0.00037475189497667924,269.0,True,True,0.0006484075517895365,False
430,FANCB,2187,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
431,SPP1,6696,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
432,CERS5,91012,NORMAL,0.005951765777890864,336.0,True,True,0.008736235348208402,False
433,MKI67,4288,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
434,IRAK1,3654,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
435,DDX59,83479,NOT,0.36418538975435333,543.5,False,False,0.406155640389737,False
436,MGARP,84709,NORMAL,4.229225670258274e-06,161.0,True,True,9.843690845285865e-06,False
437,IL2RA,3559,NOT,0.005042948789367611,347.0,True,True,0.007459919535564779,False
438,CELF4,56853,NOT,0.6535200579282296,591.0,False,False,0.6890599976019389,False
439,MARCH3,115123,NOT,0.00016994593196152202,248.0,True,True,0.0003081897936841584,False
440,ARCN1,372,NOT,0.5726792852744058,533.0,False,False,0.6119276707561923,False
441,CD55,1604,NOT,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
442,TMEM63C,57156,NOT,3.1749592482457436e-09,24.0,True,True,1.9449440075689794e-08,False
443,SSSCA1,10534,NOT,5.575105494227834e-06,167.0,True,True,1.2739324917436919e-05,False
444,ILKAP,80895,NORMAL,0.18440092702168664,500.0,False,False,0.21730854862539306,False
445,ATF3,467,NOT,2.619793470726049e-08,61.0,True,True,1.0122328831758553e-07,False
446,TDRD12,91646,NOT,0.00013994650149688924,243.0,True,True,0.0002570436324792906,False
447,CDH15,1013,NORMAL,5.3259507185114864e-06,166.0,True,True,1.220236056528991e-05,False
448,NDUFA12,55967,NORMAL,6.299968597646833e-05,223.0,True,True,0.00012185864687532084,False
449,MARK4,57787,NOT,4.8580216897793695e-06,164.0,True,True,1.1210013178258155e-05,False
450,KIAA1107,23285,NOT,6.779583621130086e-05,212.0,True,True,0.00013066752990630617,False
451,KLHL26,55295,NOT,0.16597741534373123,494.0,False,False,0.19725232870548684,False
452,DIO3,1735,NORMAL,0.00025842182211658195,259.0,True,True,0.000456886396178892,False
453,TSFM,10102,NOT,1.0872449061578735e-09,6.0,True,True,1.093136886055739e-08,False
454,TBC1D23,55773,NOT,0.0030890971157175044,331.0,True,True,0.004700031061654033,False
455,DHFR,1719,NORMAL,2.8226548342339874e-09,22.0,True,True,1.784169859545998e-08,False
456,MAPK10,5602,NOT,9.432236374349153e-05,233.0,True,True,0.0001780785610567012,False
457,CNIH3,149111,NOT,0.0325004148959391,416.0,True,True,0.043098538982678125,False
458,PTP4A3,11156,NORMAL,0.00010627871066318288,236.0,True,True,0.0001988696627714996,False
459,AC115618.1,0,NORMAL,0.19086677662185036,502.0,False,False,0.22433144415175296,False
460,MBTPS2,51360,NOT,2.414717169016158e-05,188.0,True,True,4.9612558390525847e-05,False
461,PUS1,80324,NOT,4.253518335686794e-09,29.0,True,True,2.4033593531062773e-08,False
462,DDX27,55661,NORMAL,2.7687864179239132e-08,62.0,True,True,1.0619623749919096e-07,False
463,B3GNT1,11041,NOT,4.01259396517199e-09,28.0,True,True,2.2968045310916545e-08,False
464,C4A,720,NOT,8.02968346961793e-09,40.0,True,True,3.910707131030441e-08,False
465,C17orf103,256302,NOT,9.06805772149548e-10,3.0,True,True,1.093136886055739e-08,False
466,PIK3R4,30849,NOT,5.339357587716575e-08,74.0,True,True,1.873601509807106e-07,False
467,NOMO3,408050,NOT,2.931003305984109e-07,97.0,True,True,8.519784975748862e-07,False
468,EIF4A2,1974,NOT,0.019236284445921053,395.0,True,True,0.0263714636777467,False
469,BMPR2,659,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
470,AC090186.1,0,NOT,3.569937627340362e-09,26.0,True,True,2.107678486408228e-08,False
471,RNF32,140545,NORMAL,0.002248634677809934,321.0,True,True,0.0034879378700876902,False
472,SMIM13,221710,NOT,4.257180677571756e-09,22.0,True,True,2.4033593531062773e-08,False
473,NIPAL4,348938,NOT,1.9094468838628967e-07,98.0,True,True,5.795097490992892e-07,False
474,EPHX4,253152,NOT,0.00037478144165664385,269.0,True,True,0.0006484075517895365,False
475,LNX2,222484,NOT,1.8125918393095056e-07,97.0,True,True,5.529317327224388e-07,False
476,PCP4L1,654790,NOT,0.055342720444479465,439.0,False,False,0.07108673475190593,False
477,CTD-2583A14.10,0,NORMAL,8.706983755485861e-05,231.0,True,True,0.00016525285033620993,False
478,SMCHD1,23347,NORMAL,0.8658490582633351,620.0,False,False,0.8824516726113812,False
479,GADL1,339896,NORMAL,1.5066526366005024e-06,119.0,True,True,3.7880111042459144e-06,False
480,ACAT2,39,NORMAL,0.001420717708905356,307.0,True,True,0.002264731791209747,False
481,ULBP3,79465,NOT,1.1303305284550294e-08,46.0,True,True,5.1466683919506153e-08,False
482,AGPAT3,56894,NORMAL,0.0014689163506685506,308.0,True,True,0.0023370353617424215,False
483,ABCC1,4363,NOT,6.023629494981426e-09,35.0,True,True,3.1380639181484964e-08,False
484,CRLF3,51379,NOT,0.92471253931355,603.0,False,False,0.9343398910125505,False
485,ZFP14,57677,NOT,0.9653509884575846,633.0,False,False,0.969616740834047,False
486,VPS41,27072,NORMAL,0.48401305106093695,565.0,False,False,0.5256381125968245,False
487,CHCHD2,51142,NORMAL,1.3553138198586392e-06,137.0,True,True,3.4335014280771362e-06,False
488,ANO5,203859,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
489,RALBP1,10928,NORMAL,0.006390311764810927,355.0,True,True,0.009346595185598914,False
490,SLC25A41,284427,NOT,0.36799481492015873,522.0,False,False,0.40984859769951376,False
491,HERPUD2,64224,NOT,5.1316124816357114e-05,218.0,True,True,0.00010034933848795214,False
492,ZNF596,169270,NOT,0.0009134810927946906,294.0,True,True,0.0014944962475640002,False
493,NFU1,27247,NORMAL,0.022436016948996086,383.0,True,True,0.030463113479046403,False
494,MRPL54,116541,NORMAL,2.619793470726049e-08,61.0,True,True,1.0122328831758553e-07,False
495,DMXL1,1657,NOT,2.218010774931945e-08,58.0,True,True,8.77401789259202e-08,False
496,ZBTB8A,653121,NORMAL,2.9792973835036017e-05,205.0,True,True,6.036519153181412e-05,False
497,NFXL1,152518,NOT,2.526575207856571e-06,150.0,True,True,6.097595238295929e-06,False
498,CTU2,348180,NOT,0.00016350590049904026,247.0,True,True,0.0002972599906462766,False
499,NPDC1,56654,NOT,1.3025210640480111e-09,9.0,True,True,1.1301381909306577e-08,False
500,PPP3R1,5534,NOT,1.0654508547103818e-06,122.0,True,True,2.7495762645834843e-06,False
501,FAT2,2196,NORMAL,1.383114626082743e-09,10.0,True,True,1.150375790350476e-08,False
502,AMMECR1L,83607,NORMAL,0.006134957733217343,337.0,True,True,0.008990617139576653,False
503,ZFHX2,85446,NOT,0.00010213324210280978,235.0,True,True,0.00019162859718420495,False
504,FAM153A,285596,NORMAL,0.023592951063958378,403.0,True,True,0.031918570728317094,False
505,RSRC1,51319,NOT,1.3370868913961307e-09,3.0,True,True,1.150375790350476e-08,False
506,UBE2J1,51465,NORMAL,3.050941426780099e-06,154.0,True,True,7.281709470520338e-06,False
507,PIP5K1A,8394,NOT,0.14098712619772763,485.0,False,False,0.16966580320903832,False
508,PSMA5,5686,NOT,1.9341234734833703e-05,183.0,True,True,4.041120344028208e-05,False
509,ZNF257,113835,NORMAL,0.021867950968859056,400.0,True,True,0.029738554120053544,False
510,CXorf56,63932,NORMAL,0.0007677489957675069,289.0,True,True,0.0012704850954576331,False
511,RRP15,51018,NORMAL,1.725266667615396e-06,142.0,True,True,4.29019457075802e-06,False
512,IL32,9235,NOT,5.1316124816357114e-05,218.0,True,True,0.00010034933848795214,False
513,OPCML,4978,NOT,0.5254656862154985,504.0,False,False,0.566276963778711,False
514,RPS20,6224,NORMAL,0.11449416554349247,474.0,False,False,0.13978985863056276,False
515,ZBED6,100381270,NOT,0.5022824092698657,568.0,False,False,0.5434969383111137,False
516,RAD51D,5892,NOT,1.1711678463509225e-06,134.0,True,True,3.0008628104972235e-06,False
517,ZNF71,58491,NORMAL,0.2817749697566426,526.0,False,False,0.3208742651645354,False
518,KLF17,128209,NOT,4.378300095030032e-09,29.5,True,True,2.470121951066094e-08,False
519,C18orf54,162681,NOT,7.582444917112655e-09,39.0,True,True,3.752126495076514e-08,False
520,RPUSD4,84881,NOT,0.0003115529890217856,264.0,True,True,0.0005444141093820905,False
521,MRPS7,51081,NOT,9.63712911922847e-08,85.0,True,True,3.150646749341313e-07,False
522,PRRC2B,84726,NORMAL,0.04947883185082109,434.0,True,False,0.06394933564439131,True
