,Hugo_Symbol,Entrez_Gene_Id,Normality_NormalSample,Normality_CancerSample,p,stat,expressed,fdr_hypothesis,fdr,corrected
8556,SLC11A1,6556,NOT,NOT,2.779293025039699e-15,2396.5,True,True,2.7482705785667314e-14,False
8557,MAP4K1,11184,NOT,NOT,0.02269702226710647,1581.0,True,True,0.030651622274627636,False
8558,GBP6,163351,NOT,NOT,3.304122279858367e-10,338.0,True,True,1.1247036923064688e-09,False
8559,USP46,64854,NOT,NORMAL,4.913881281233843e-07,520.0,True,True,1.1392739113315615e-06,False
8560,AC004381.6,0,NORMAL,NOT,1.7591925852535681e-09,376.5,True,True,5.4439265629787545e-09,False
8561,IL1A,3552,NORMAL,NORMAL,0.9697541951213794,1244.0,False,False,0.974946384258967,False
8562,BNIP1,662,NOT,NOT,0.002081379473646096,1697.0,True,True,0.00321838797057253,False
8563,AC174470.1,0,NORMAL,NOT,0.405721429204162,1129.0,False,False,0.4504394401993508,False
8564,GPATCH4,54865,NORMAL,NOT,1.881577962892197e-08,434.0,True,True,5.121200458320892e-08,False
8565,CUL1,8454,NORMAL,NOT,0.0005034708396710479,745.0,True,True,0.0008343686449843967,False
8566,NINJ1,4814,NOT,NOT,0.0017073623961216511,1705.5,True,True,0.0026699271651128382,False
8567,GJB2,2706,NOT,NORMAL,2.9283334623090203e-16,63.5,True,True,4.398866135772898e-15,False
8568,AC024580.1,0,NOT,NOT,0.0003328301879707437,1771.0,True,True,0.0005637456120398664,False
8569,NPPC,4880,NOT,NOT,3.648456608313442e-07,512.5,True,True,8.587966740511612e-07,False
8570,TSEN2,80746,NOT,NOT,0.020905156377645683,1585.5,True,True,0.028377188507770212,False
8571,CD1B,910,NORMAL,NORMAL,3.247714283818094e-07,1991.5,True,True,7.68762184885689e-07,False
8572,CSTF2,1478,NOT,NOT,2.412162660367803e-15,101.0,True,True,2.4529146305472927e-14,False
8573,SDCBP,6386,NORMAL,NORMAL,6.652113799431521e-16,2422.0,True,True,8.519008831049732e-15,False
8574,CAPN7,23473,NORMAL,NOT,1.1878259767566337e-07,2018.5,True,True,2.96227713995537e-07,False
8575,PROC,5624,NOT,NOT,4.442412099820056e-09,398.5,True,True,1.3055915111328932e-08,False
8576,PML,5371,NOT,NOT,0.5191543305864927,1344.0,False,False,0.5626302776364319,False
8577,SARS,6301,NORMAL,NOT,3.386605887005719e-08,2051.0,True,True,8.966071524601346e-08,False
8578,MIPOL1,145282,NOT,NOT,0.011286799689014007,882.0,True,True,0.015892042108380227,False
8579,LDLRAD4,753,NOT,NOT,2.576522783256553e-09,2114.5,True,True,7.812266890693791e-09,False
8580,SLC16A2,6567,NOT,NORMAL,7.689344415537364e-07,1967.5,True,True,1.7443653943323438e-06,False
8581,NUP214,8021,NOT,NOT,9.647044423376091e-08,2024.0,True,True,2.4328860206397366e-07,False
8582,CFP,5199,NORMAL,NOT,1.402365190090877e-17,2488.5,True,True,1.2851957852852046e-15,False
8583,SOD2,6648,NOT,NOT,0.004505718538553347,1662.5,True,True,0.006672635041020923,False
8584,ARID4B,51742,NOT,NOT,0.0007761846965042445,1738.0,True,True,0.0012600477123904446,False
8585,CHID1,66005,NORMAL,NOT,1.2941017462840358e-05,617.0,True,True,2.573159261861961e-05,False
8586,IBSP,3381,NOT,NOT,2.897648201565942e-13,195.0,True,True,1.665786112547476e-12,False
8587,RHCE,6007,NORMAL,NORMAL,0.0002875822162792471,723.5,True,True,0.0004907619071642787,False
8588,PDIA6,10130,NORMAL,NOT,5.827528945297536e-15,117.0,True,True,5.2296396119488276e-14,False
8589,HIST1H2BD,3017,NOT,NOT,1.513615993008358e-08,428.5,True,True,4.162072891782917e-08,False
8590,USP54,159195,NOT,NOT,5.861813203980438e-14,2340.0,True,True,3.9447924853432827e-13,False
8591,PCDHB8,56128,NOT,NOT,0.36645634669990745,1118.5,False,False,0.4104984621719868,False
8592,RAB40C,57799,NORMAL,NOT,0.7433041047787998,1202.0,False,False,0.7740004985563305,False
8593,TFF3,7033,NORMAL,NOT,7.796062202627217e-06,1899.0,True,True,1.5889213609059128e-05,False
8594,DGKQ,1609,NOT,NOT,0.477633084181763,1353.5,False,False,0.5221734855898885,False
8595,JTB,10899,NOT,NOT,0.014503645935005546,895.0,True,True,0.020108385515828317,False
8596,C3orf17,25871,NOT,NORMAL,2.1480691567305166e-13,185.0,True,True,1.2725615460397693e-12,False
8597,CCDC134,79879,NOT,NORMAL,1.513131779667414e-09,373.0,True,True,4.726826671565024e-09,False
8598,PREP,5550,NOT,NOT,4.78119053589217e-12,247.0,True,True,2.1844767656053224e-11,False
8599,CCDC74A,90557,NOT,NOT,0.3275921871063674,1107.5,False,False,0.37037995862329515,False
8600,NLK,51701,NOT,NOT,0.07753295504666446,1506.5,False,False,0.09709183025959613,False
8601,RBP2,5948,NORMAL,NORMAL,3.2934264388103558e-16,2431.0,True,True,4.825609985619075e-15,False
8602,PLSCR2,57047,NOT,NOT,0.06691552331975813,984.5,False,False,0.0844942376543251,False
8603,DCLK1,9201,NOT,NOT,0.0021558409961494485,1695.5,True,True,0.0033240051060765548,False
8604,IVD,3712,NOT,NOT,4.7863500546458823e-11,2204.5,True,True,1.8452175227406296e-10,False
8605,PIWIL2,55124,NORMAL,NOT,0.9477786174831007,1260.0,False,False,0.9567521734914651,False
8606,PPIL4,85313,NOT,NORMAL,0.00035517185952099815,1768.5,True,True,0.0005994037405219081,False
8607,URGCP-MRPS24,100534592,NOT,NOT,0.3740372992492508,1379.0,False,False,0.41819263119091366,False
8608,SUMF1,285362,NOT,NOT,2.058874167983503e-10,2172.5,True,True,7.19835078970148e-10,False
8609,INSIG2,51141,NOT,NOT,4.1951569202741477e-10,2156.5,True,True,1.408304232369528e-09,False
8610,EVI5L,115704,NORMAL,NOT,0.00040485134980259023,1763.5,True,True,0.0006794334690529826,False
8611,KSR2,283455,NOT,NOT,1.4940369426554605e-05,1878.5,True,True,2.9479712375069192e-05,False
8612,TMEM87A,25963,NOT,NOT,4.572483371711839e-11,2205.5,True,True,1.768293043347258e-10,False
8613,PRCC,5546,NOT,NOT,4.005349131630704e-14,153.0,True,True,2.8195764567612226e-13,False
8614,CSDC2,27254,NORMAL,NORMAL,2.679709870208605e-11,2217.0,True,True,1.0730641633716655e-10,False
8615,ZNF462,58499,NORMAL,NOT,0.001919671487984002,799.5,True,True,0.0029816066628155515,False
8616,AP001885.1,0,NOT,NOT,0.11334848487179913,1024.0,False,False,0.13844976851872515,False
8617,GUCD1,83606,NORMAL,NORMAL,3.135765654066962e-10,2163.0,True,True,1.0722555754949876e-09,False
8618,TAF4,6874,NORMAL,NOT,1.62560528657455e-06,554.0,True,True,3.5691033204427217e-06,False
8619,PABPC4L,132430,NOT,NOT,0.48407950385552123,1148.0,False,False,0.5285039967619328,False
8620,FANCA,2175,NORMAL,NOT,3.8511250725828917e-10,341.5,True,True,1.2968457237596385e-09,False
8621,USP33,23032,NORMAL,NOT,8.785796216930048e-08,2026.5,True,True,2.2257608101989527e-07,False
8622,SLC39A1,27173,NORMAL,NOT,0.1000583476644923,1489.0,False,False,0.12317451406713494,False
8623,CDK18,5129,NORMAL,NOT,0.007945722754289748,1635.5,True,True,0.011408108425893898,False
8624,CSNK2B,1460,NORMAL,NOT,8.729245327546143e-05,680.5,True,True,0.00015805231425779228,False
8625,RORB,6096,NOT,NOT,3.76669932472135e-12,2258.0,True,True,1.7520121387873268e-11,False
8626,DYSF,8291,NOT,NOT,4.0864112861154216e-15,2389.5,True,True,3.819954273140904e-14,False
8627,OR5K2,402135,NOT,NOT,1.4867913808670009e-10,2175.5,True,True,5.304485977793771e-10,False
8628,ICAM1,3383,NORMAL,NOT,2.509540252484689e-14,2356.0,True,True,1.85734320673684e-13,False
8629,KIAA0907,22889,NOT,NOT,5.35690192211267e-10,349.0,True,True,1.7785985144050815e-09,False
8630,ZC2HC1A,51101,NOT,NORMAL,2.556881778623163e-07,1998.0,True,True,6.127931843190226e-07,False
8631,PCDHGA1,56114,NOT,NOT,0.03702172270514301,947.0,True,True,0.048425525592659585,False
8632,GBA2,57704,NOT,NOT,2.5703332216497994e-09,2114.5,True,True,7.799491727384557e-09,False
8633,MYL4,4635,NOT,NOT,3.507343595977697e-13,2305.5,True,True,1.985555521373824e-12,False
8634,PELI1,57162,NOT,NOT,0.30430563771725694,1399.5,False,False,0.3462755648191027,False
8635,NFKBIE,4794,NORMAL,NOT,0.2610990831239871,1413.5,False,False,0.3004118826784462,False
8636,RABEP1,9135,NOT,NOT,6.091198571846262e-08,2036.0,True,True,1.5686561617269555e-07,False
8637,TET3,200424,NOT,NOT,7.454793596943587e-16,80.0,True,True,9.351121138175276e-15,False
8638,RIC8A,60626,NOT,NORMAL,0.26248445901187867,1087.0,False,False,0.301932283222147,False
8639,ZNF830,91603,NORMAL,NOT,0.7328828375604053,1300.0,False,False,0.764168927793882,False
8640,NUP43,348995,NOT,NOT,1.882461681379858e-12,228.0,True,True,9.238501575521888e-12,False
8641,ZBTB22,9278,NORMAL,NOT,1.4983544032106693e-13,2322.0,True,True,9.187931605222216e-13,False
8642,MTMR3,8897,NORMAL,NOT,0.6220367475386123,1178.0,False,False,0.6612455541025967,False
8643,SLC3A2,6520,NOT,NOT,8.098770522151281e-07,534.0,True,True,1.832433015981184e-06,False
8644,HEXDC,284004,NOT,NOT,0.0002023902108453359,1789.5,True,True,0.0003510684699621626,False
8645,TMEM189,7335,NOT,NOT,8.087107609720774e-16,81.5,True,True,9.970954066931848e-15,False
8646,C17orf75,64149,NORMAL,NOT,1.7223740646763325e-10,323.5,True,True,6.087154657791252e-10,False
8647,PTPDC1,138639,NOT,NOT,0.05934261450239759,1524.0,False,False,0.07557827082932161,False
8648,UBE3B,89910,NOT,NORMAL,0.31406294140421676,1396.5,False,False,0.35653027288667255,False
8649,APEH,327,NOT,NOT,1.0288588464917455e-08,2081.0,True,True,2.890946091923374e-08,False
8650,DOK7,285489,NOT,NOT,1.8204911956890446e-14,2362.0,True,True,1.3999787003949316e-13,False
8651,TRIM37,4591,NORMAL,NOT,5.564806305332511e-09,404.0,True,True,1.6167512432663827e-08,False
8652,TTC21B,79809,NOT,NOT,0.0173810552973069,1595.5,True,True,0.023860739286751875,False
8653,GJB7,375519,NOT,NOT,2.2140595780237997e-06,563.0,True,True,4.786968612060218e-06,False
8654,GPRC5D,55507,NORMAL,NOT,0.5836346747437142,1170.0,False,False,0.6244450022418967,False
8655,DCHS2,54798,NORMAL,NOT,0.02461110955399516,923.5,True,True,0.033046152057461205,False
8656,GOSR1,9527,NOT,NOT,0.0011362413398198557,777.5,True,True,0.0018125929582960575,False
8657,GPRIN2,9721,NOT,NOT,1.5101946693388633e-16,2448.0,True,True,2.766431776364328e-15,False
8658,TTC8,123016,NORMAL,NORMAL,0.6943197639227554,1192.5,False,False,0.7288485033083819,False
8659,RSL24D1,51187,NORMAL,NOT,0.9670018237882839,1243.5,False,False,0.9725773748089337,False
8660,CD248,57124,NOT,NOT,0.2184606162815731,1429.0,False,False,0.25470116395114906,False
8661,OGFRL1,79627,NORMAL,NOT,0.04408779337354579,1542.5,True,False,0.05717378814263486,True
8662,NOA1,84273,NOT,NORMAL,0.0006345489506206272,754.0,True,True,0.0010408121080489304,False
8663,EP400,57634,NOT,NOT,0.32927655189062965,1108.0,False,False,0.37211894346884883,False
8664,THOC5,8563,NOT,NOT,3.539341743029798e-08,450.0,True,True,9.347520044464114e-08,False
8665,NAT1,9,NOT,NOT,3.018864666307939e-10,2164.0,True,True,1.033714313388893e-09,False
8666,CAGE1,285782,NOT,NOT,2.113186650774953e-12,239.5,True,True,1.0265832225010493e-11,False
8667,POU3F1,5453,NOT,NOT,1.975120168643725e-10,326.5,True,True,6.920933248138002e-10,False
8668,EFNB2,1948,NOT,NOT,9.009785339276652e-05,1818.5,True,True,0.00016273948320368482,False
8669,SIKE1,80143,NORMAL,NOT,1.0372735229504216e-12,216.0,True,True,5.340953832777506e-12,False
8670,TBC1D20,128637,NOT,NOT,1.3903465219004207e-06,1950.5,True,True,3.0713856989552134e-06,False
8671,PHLDA2,7262,NOT,NOT,0.00014753371058973412,699.0,True,True,0.0002602516951330192,False
8672,FOXP4,116113,NORMAL,NOT,0.0002797551115849686,1777.5,True,True,0.00047801874902377175,False
8673,C8orf34,116328,NOT,NORMAL,1.6938097571211246e-16,2446.0,True,True,2.9659498462614296e-15,False
8674,HCAR2,338442,NOT,NOT,0.2930869550134295,1403.0,False,False,0.33456471060009657,False
8675,FRMPD4,9758,NORMAL,NOT,0.0009453808084377666,1727.5,True,True,0.001523030258860619,False
8676,FBXO5,26271,NOT,NORMAL,6.675513847149236e-14,162.5,True,True,4.4183717130077797e-13,False
8677,PSAT1,29968,NORMAL,NOT,1.1325560063146708e-16,47.0,True,True,2.3208665491205148e-15,False
8678,ALX4,60529,NOT,NOT,0.013404328805633641,899.0,True,True,0.018666648941339875,False
8679,SAA2,6289,NORMAL,NOT,0.4905712037697736,1149.5,False,False,0.5349124247379182,False
8680,EBNA1BP2,10969,NORMAL,NOT,1.7461920697534986e-11,274.0,True,True,7.201114348291165e-11,False
8681,NIF3L1,60491,NORMAL,NOT,6.051766745741447e-09,406.0,True,True,1.7485243440823466e-08,False
8682,DEAF1,10522,NORMAL,NOT,0.017694783122270755,905.5,True,True,0.024260109399779944,False
8683,SCNM1,79005,NOT,NOT,6.106159060725202e-08,464.0,True,True,1.572040205276123e-07,False
8684,FLRT2,23768,NORMAL,NOT,0.14962783816844308,1040.5,False,False,0.1791282678004057,False
8685,GSG2,83903,NOT,NOT,6.326159123635408e-17,37.0,True,True,1.7136499905269559e-15,False
8686,IGSF5,150084,NOT,NOT,0.3657664290743665,1381.5,False,False,0.40992701844165574,False
8687,CCDC43,124808,NOT,NOT,7.397016536974028e-07,531.5,True,True,1.6813613246871887e-06,False
8688,EGR2,1959,NOT,NOT,3.609506157352266e-10,2160.0,True,True,1.2214342579482938e-09,False
8689,PICK1,9463,NOT,NOT,0.11673062001871091,1478.0,False,False,0.1422389405955584,False
8690,RAD51B,5890,NORMAL,NOT,0.01410886184146082,893.5,True,True,0.019590916189312406,False
8691,MEGF9,1955,NORMAL,NOT,8.922578751672027e-11,2191.0,True,True,3.2919988804738504e-10,False
8692,PMS2,5395,NORMAL,NORMAL,1.4824587787985322e-09,372.5,True,True,4.637717385683565e-09,False
8693,HARS,3035,NOT,NOT,0.010521841476321075,1621.5,True,True,0.014874370826795956,False
8694,GFI1,2672,NORMAL,NOT,0.00030326884034451065,1774.5,True,True,0.0005160020897223896,False
8695,LARP1,23367,NOT,NOT,6.843940011854767e-05,672.0,True,True,0.00012545528831153555,False
8696,CYTH2,9266,NOT,NOT,0.0027377773119407665,1685.0,True,True,0.004165748556209366,False
8697,PLD2,5338,NORMAL,NOT,0.4733566574024919,1354.5,False,False,0.5178087801816139,False
8698,ATG13,9776,NOT,NOT,0.0001469049334963809,699.0,True,True,0.00025927490050571924,False
8699,ITM2C,81618,NORMAL,NOT,0.0072460372453092186,860.0,True,True,0.010447816827703594,False
8700,DVL2,1856,NORMAL,NOT,1.638171005201704e-07,490.0,True,True,4.012961445669234e-07,False
8701,N6AMT2,221143,NORMAL,NOT,1.0630700954813153e-11,2236.5,True,True,4.549056962689011e-11,False
8702,TTK,7272,NORMAL,NOT,4.4459068113610063e-17,31.0,True,True,1.489383468482557e-15,False
8703,KBTBD2,25948,NORMAL,NOT,6.945998944382665e-05,1827.5,True,True,0.00012719115090545954,False
8704,NEXN,91624,NOT,NOT,9.515969540701446e-17,2456.0,True,True,2.103920893482619e-15,False
8705,ACACB,32,NORMAL,NOT,2.2708619328836935e-13,2314.0,True,True,1.331606920928914e-12,False
8706,COIL,8161,NOT,NOT,1.3139254660386342e-11,268.0,True,True,5.5388146475884346e-11,False
8707,TMEM133,83935,NOT,NORMAL,4.868502053752455e-14,2343.5,True,True,3.3374354356576847e-13,False
8708,SDHAF1,644096,NOT,NOT,0.09118329208242588,1004.5,False,False,0.11296561074964685,False
8709,LRTOMT,220074,NOT,NOT,2.4136009862749144e-05,1863.0,True,True,4.6570933807549586e-05,False
8710,MAFG,4097,NOT,NOT,0.09319568771724397,1006.0,False,False,0.11523916724902743,False
8711,COL3A1,1281,NORMAL,NOT,2.1706979332220067e-08,437.5,True,True,5.864686705725706e-08,False
8712,NUMB,8650,NORMAL,NOT,1.6426232047437173e-16,2446.5,True,True,2.9146683970166685e-15,False
8713,CRY1,1407,NOT,NOT,3.3808688812356165e-09,2108.0,True,True,1.0101520851181093e-08,False
8714,APLNR,187,NORMAL,NOT,1.0018100180143155e-06,1960.0,True,True,2.2455258934990656e-06,False
8715,RBP7,116362,NORMAL,NOT,0.005464675962950025,1653.5,True,True,0.008015817038291727,False
8716,CUL4A,8451,NOT,NOT,0.013309762710141056,890.5,True,True,0.018545422714767442,False
8717,RAB3A,5864,NOT,NORMAL,0.7485309303597769,1297.0,False,False,0.7786867290115107,False
8718,ZNF672,79894,NORMAL,NOT,1.130247919640002e-06,1956.5,True,True,2.5214973521216827e-06,False
8719,SPINK5,11005,NORMAL,NOT,0.07033584546581624,987.0,False,False,0.08853905195443518,False
8720,G2E3,55632,NOT,NOT,4.4048505560266124e-13,199.0,True,True,2.448320249528949e-12,False
8721,METTL2B,55798,NOT,NOT,4.4090936431934076e-07,517.0,True,True,1.0278959876675588e-06,False
8722,SORD,6652,NOT,NOT,1.6836260285513834e-15,94.5,True,True,1.8234883788855894e-14,False
8723,RARRES3,5920,NORMAL,NOT,2.467171745252599e-16,2439.5,True,True,3.864042783249198e-15,False
8724,STARD3,10948,NOT,NOT,0.0019393447791908654,1700.0,True,True,0.00301170272029146,False
8725,CD207,50489,NOT,NOT,0.19733716375032795,1437.5,False,False,0.23151100195496876,False
8726,WEE1,7465,NORMAL,NOT,0.00016021822033273337,702.0,True,True,0.0002814776524202145,False
8727,PEX2,5828,NOT,NOT,0.00036432667799962904,1767.5,True,True,0.0006142035095582698,False
8728,DIRAS3,9077,NOT,NORMAL,1.3830226069215275e-11,2231.0,True,True,5.796580269236188e-11,False
8729,RPL26L1,51121,NORMAL,NOT,7.671804151459056e-07,532.5,True,True,1.7406148767593276e-06,False
8730,TAS2R20,259295,NORMAL,NOT,0.8334443727475609,1281.0,False,False,0.8556948583253454,False
8731,TNFSF18,8995,NOT,NOT,0.6342967826715207,1180.5,False,False,0.6728157264307085,False
8732,CCNB2,9133,NOT,NOT,3.3215415847530746e-17,26.0,True,True,1.3375205332542975e-15,False
8733,PSMB10,5699,NOT,NOT,8.304004764541035e-08,2028.0,True,True,2.1098938418509544e-07,False
8734,RPL35,11224,NORMAL,NORMAL,2.302211192185699e-05,635.5,True,True,4.4501173039060036e-05,False
8735,MZT2A,80097,NOT,NOT,2.1033225900939706e-15,98.5,True,True,2.1919100701642507e-14,False
8736,SKIV2L,6499,NORMAL,NOT,9.305812876958625e-07,538.0,True,True,2.0929711043546014e-06,False
8737,RBM15B,29890,NOT,NORMAL,0.036688275559093785,1553.5,True,True,0.04804936703894613,False
8738,CBLL1,79872,NOT,NOT,0.08110246179807618,996.5,False,False,0.10127630366864128,False
8739,EXOC2,55770,NOT,NOT,0.003536980459943284,1673.5,True,True,0.00531223591075641,False
8740,ITGA9,3680,NOT,NOT,2.47008637715718e-17,2479.0,True,True,1.2858241595082867e-15,False
8741,KIAA1191,57179,NOT,NOT,2.7223175311235618e-12,2264.5,True,True,1.2937561306783915e-11,False
8742,SH3PXD2B,285590,NOT,NOT,4.679535657870984e-05,659.0,True,True,8.723316983891361e-05,False
8743,STPG2,285555,NORMAL,NOT,0.5102473096695392,1346.0,False,False,0.5542492009251593,False
8744,PRNP,5621,NOT,NOT,0.0014641422902167407,788.0,True,True,0.0023053127756116915,False
8745,GRIK4,2900,NOT,NOT,2.646745659373135e-13,2311.0,True,True,1.5337984322600102e-12,False
8746,ARRB1,408,NORMAL,NOT,1.889613670644529e-17,2483.5,True,True,1.2851957852852046e-15,False
8747,PTN,5764,NOT,NOT,0.8957866025609975,1230.5,False,False,0.9111897216159691,False
8748,SH3D21,79729,NOT,NOT,0.029881505445796055,934.5,True,True,0.03962866625027843,False
8749,COX5B,1329,NORMAL,NOT,1.366474583138398e-08,426.0,True,True,3.778144754115849e-08,False
8750,EMB,133418,NORMAL,NOT,1.2614041572151244e-07,2017.0,True,True,3.137166256246944e-07,False
8751,NPM1,4869,NORMAL,NOT,2.4850543231923103e-05,638.0,True,True,4.789080034933864e-05,False
8752,HSPE1-MOB4,25843,NORMAL,NOT,0.00019153611397559902,708.5,True,True,0.00033307694472805243,False
8753,FUBP3,8939,NOT,NOT,0.0011092739439995426,776.5,True,True,0.0017715362283990106,False
8754,SMPD4,55627,NORMAL,NORMAL,1.7411615767816114e-16,54.5,True,True,3.0146994161775248e-15,False
8755,MPZL3,196264,NOT,NOT,0.008622054405884266,1631.5,True,True,0.012317729892627416,False
8756,FAM45A,404636,NOT,NOT,0.0220760249080982,917.5,True,True,0.029873361294641736,False
8757,CA10,56934,NORMAL,NOT,0.23345911428774868,1423.0,False,False,0.27099893826910754,False
8758,DUS2,54920,NOT,NOT,3.0300101406654136e-05,644.5,True,True,5.7818872395885364e-05,False
8759,MID1,4281,NORMAL,NOT,0.22629154063493084,1074.0,False,False,0.26316134208768166,False
8760,C1GALT1C1,29071,NORMAL,NOT,0.0006424131897302283,1745.5,True,True,0.0010533112996003885,False
8761,ALDH1L1,10840,NOT,NOT,0.774799258909163,1208.0,False,False,0.8028245723970973,False
8762,EYA1,2138,NORMAL,NOT,0.19853387176898207,1063.0,False,False,0.2328042787679314,False
8763,STEAP2,261729,NOT,NORMAL,0.0004796956506009144,743.0,True,True,0.0007969554110531636,False
8764,UTP20,27340,NOT,NOT,1.6336431436438964e-08,430.5,True,True,4.473872115797132e-08,False
8765,SGCB,6443,NOT,NOT,2.974226216254405e-08,2054.5,True,True,7.91797779099936e-08,False
8766,RASSF7,8045,NOT,NOT,2.6302545461542796e-09,2114.0,True,True,7.96121391873073e-09,False
8767,ELMOD2,255520,NORMAL,NOT,0.13373222573689197,1032.0,False,False,0.16134539092247438,False
8768,CYP27B1,1594,NORMAL,NOT,5.910007575890203e-11,300.0,True,True,2.2471127224741425e-10,False
8769,SVOPL,136306,NORMAL,NOT,0.8496333206608132,1222.0,False,False,0.8698758735503792,False
8770,UBQLN2,29978,NORMAL,NOT,0.6317854104445566,1180.0,False,False,0.6704195196312545,False
8771,UBAP2,55833,NOT,NOT,0.000642823794399706,754.5,True,True,0.0010537825311141551,False
8772,CTPS2,56474,NOT,NOT,0.0264081523823563,927.5,True,True,0.03529600250717254,False
8773,LPO,4025,NORMAL,NOT,1.0500319320993053e-05,610.5,True,True,2.1133987681481417e-05,False
8774,FMNL3,91010,NOT,NOT,1.7655681816341294e-10,2176.0,True,True,6.220720036249151e-10,False
8775,ADAM29,11086,NORMAL,NORMAL,5.662991662851064e-11,2196.5,True,True,2.1590858745476084e-10,False
8776,THBD,7056,NORMAL,NOT,4.853222124342396e-08,2042.0,True,True,1.2624516217138217e-07,False
8777,NPC1L1,29881,NOT,NOT,0.9231049496456306,1264.5,False,False,0.9349639592127155,False
