,Hugo_Symbol,Entrez_Gene_Id,FC,log2FC,ABS,segnificant,expressed,segnificance (-log10)
14776,EDA,1896,0.5719663426085443,-0.8059978408564151,0.8059978408564151,1.0,under expressed,4.4525317077286966
14777,SYT17,51760,0.6947091614052333,-0.5255189720392214,0.5255189720392214,0.0,not expressed,3.803282317545056
14778,IL10RB,3588,0.7816802299515813,-0.3553495449134003,0.3553495449134003,0.0,not expressed,5.076301717835964
14779,STX10,8677,0.8982084972579408,-0.15487772448006804,0.15487772448006804,0.0,not expressed,2.6063121687257387
14780,STK38,11329,1.4010211843998557,0.48647877047076593,0.48647877047076593,0.0,not expressed,4.787505751956691
14781,STPG1,90529,0.9687634174490021,-0.04578370803574561,0.04578370803574561,0.0,not expressed,0.08875170550029257
14782,CYB5A,1528,0.20877542625888273,-2.2599761842286687,2.2599761842286687,1.0,under expressed,9.121654631913783
14783,NPHS1,4868,2.018798151001541,1.0134966703986061,1.0134966703986061,1.0,over expressed,0.01795998116666475
14784,DIABLO,56616,1.4742777693821043,0.5600083689080317,0.5600083689080317,0.0,not expressed,7.922181332086859
14785,JPH1,56704,0.9170059652584793,-0.12499697609338611,0.12499697609338611,0.0,not expressed,0.5837663213515132
14786,PPFIBP1,8496,0.7794362600053037,-0.35949704647893127,0.35949704647893127,0.0,not expressed,2.7043006263707827
14787,RP11-872D17.8,0,0.6647002768071879,-0.589224140197002,0.589224140197002,1.0,under expressed,2.89118712592683
14788,PPP1R8,5511,1.159998065564871,0.21412239948880035,0.21412239948880035,0.0,not expressed,3.03930043723312
14789,CTD-2330K9.3,0,0.8590868491567277,-0.21912410727906323,0.21912410727906323,0.0,not expressed,0.4001462493675697
14790,SETD7,80854,0.8221018773822666,-0.28261090671420347,0.28261090671420347,0.0,not expressed,3.160556558892681
14791,FBLL1,0,4.84289679209966,2.275870257717034,2.275870257717034,1.0,over expressed,3.4491799814040434
14792,EMD,2010,1.243740346199746,0.3146853276311175,0.3146853276311175,0.0,not expressed,2.523790472958897
14793,HHAT,55733,1.333175026565177,0.414866197817306,0.414866197817306,0.0,not expressed,2.6063121687257387
14794,SEPP1,6414,0.38583255740731864,-1.3739532085550548,1.3739532085550548,1.0,under expressed,7.414402619455025
14795,C12orf44,60673,1.1496522408697005,0.20119752530319657,0.20119752530319657,0.0,not expressed,2.359190839939638
14796,TMTC3,160418,2.974364509095167,1.5725814608535316,1.5725814608535316,1.0,over expressed,8.989904124351433
14797,KCTD7,27342,0.9976017707243526,-0.0034640689609830955,0.0034640689609830955,0.0,not expressed,0.1687232086235734
14798,SLC6A13,6540,0.15653356494708698,-2.6754560524857243,2.6754560524857243,1.0,under expressed,9.09532336015066
14799,SLC34A2,10568,0.07421161468747116,-3.752211192407204,3.752211192407204,1.0,under expressed,9.121654631913783
14800,ARHGEF6,9459,0.22831652475316,-2.1308928143143206,2.1308928143143206,1.0,under expressed,9.121654631913783
14801,RAB5B,5869,0.6886090964325149,-0.5382428560483696,0.5382428560483696,0.0,not expressed,7.581732944580802
14802,POLR1E,64425,1.328241853924853,0.4095178648243427,0.4095178648243427,0.0,not expressed,1.4055474980143294
14803,UPF1,5976,1.2023919103888383,0.2659072080452536,0.2659072080452536,0.0,not expressed,3.002816682127914
14804,ARHGDIA,396,0.8772097501688155,-0.18900624726023438,0.18900624726023438,0.0,not expressed,3.2066122594818145
14805,MYH13,8735,0.8945535148828371,-0.16076030367032482,0.16076030367032482,0.0,not expressed,0.8899552740884995
14806,NOP10,55505,1.024226208278791,0.03453438088571966,0.03453438088571966,0.0,not expressed,0.2524292679698296
14807,SYT2,127833,4.674741506646972,2.224886592296752,2.224886592296752,1.0,over expressed,4.205346905652057
14808,FBL,2091,2.92304964588641,1.5474743324850129,1.5474743324850129,1.0,over expressed,9.121654631913783
14809,CTC-241N9.1,0,0.715518839875445,-0.48293834074179254,0.48293834074179254,0.0,not expressed,2.676115446419497
14810,GNPAT,8443,1.1590073753848649,0.21288974701506094,0.21288974701506094,0.0,not expressed,2.5855798813914808
14811,LRRC7,57554,2.070035324834894,1.0496553873039636,1.0496553873039636,1.0,over expressed,0.23249431831043457
14812,MPDU1,9526,0.7381798521233259,-0.43795573367669244,0.43795573367669244,0.0,not expressed,6.231645214120846
14813,ZXDC,79364,1.2345163895043108,0.303945989902837,0.303945989902837,0.0,not expressed,3.0243183607011543
14814,SNF8,11267,1.409181350449177,0.49485728699027376,0.49485728699027376,0.0,not expressed,7.632355334427232
14815,TERF1,7013,1.2674286659757694,0.34190455106368023,0.34190455106368023,0.0,not expressed,4.998396501705256
14816,WDR75,84128,2.133994815026975,1.093556670846519,1.093556670846519,1.0,over expressed,9.121654631913783
14817,HIST1H2AC,8334,1.1405582719383422,0.18974015685510898,0.18974015685510898,0.0,not expressed,0.03655920689586107
14818,C4orf48,401115,1.3213472228439622,0.4020096269567161,0.4020096269567161,0.0,not expressed,2.537450081758513
14819,SFRP4,6424,1.9082454852719124,0.9322467780536084,0.9322467780536084,1.0,over expressed,0.42355762356113574
14820,PCOLCE,5118,1.148894738489939,0.2002466246027795,0.2002466246027795,0.0,not expressed,0.23743305362624964
14821,NAA35,60560,1.4630115803045236,0.5489411890128232,0.5489411890128232,0.0,not expressed,5.679993546214996
14822,GTF2H4,2968,1.4783507934777051,0.5639886429359243,0.5639886429359243,0.0,not expressed,7.732128297106552
14823,FLII,2314,0.8062191935396713,-0.3107559652646221,0.3107559652646221,0.0,not expressed,4.078366129827186
14824,RBBP9,10741,0.9676446928577221,-0.04745068989864693,0.04745068989864693,0.0,not expressed,0.26353295797019055
14825,FAM32A,26017,0.9750970013766761,-0.03638235146699548,0.03638235146699548,0.0,not expressed,0.2524292679698296
14826,JMJD7,100137047,0.9628751307970772,-0.0545793787090246,0.0545793787090246,0.0,not expressed,0.5302898656081676
14827,C20orf24,55969,2.173398389039376,1.11995264815535,1.11995264815535,1.0,over expressed,7.750992146811191
14828,SCAF4,57466,1.0984058930613871,0.1354112708267409,0.1354112708267409,0.0,not expressed,0.6590351462013003
14829,RFC2,5982,2.1925310659490984,1.1325972843453496,1.1325972843453496,1.0,over expressed,9.121654631913783
14830,DDX42,11325,1.0909238351033383,0.1255503807133547,0.1255503807133547,0.0,not expressed,1.1627967114317659
14831,KCNK6,9424,1.2667875530624157,0.34117459721559995,0.34117459721559995,0.0,not expressed,0.6897396148716249
14832,TXNDC16,57544,1.0333306707670191,0.04730199741432466,0.04730199741432466,0.0,not expressed,0.8111069163573027
14833,HTATSF1,27336,1.345005993095849,0.4276126011762473,0.4276126011762473,0.0,not expressed,3.214213314920931
14834,AIM2,9447,4.053639558232931,2.0192178128629705,2.0192178128629705,1.0,over expressed,6.651505120275654
14835,PI4K2B,55300,0.8987854172107469,-0.15395137790004035,0.15395137790004035,0.0,not expressed,1.7384094901365055
14836,SERTAD1,29950,0.288665809379672,-1.7925278552022423,1.7925278552022423,1.0,under expressed,7.557710544108022
14837,U2AF1L4,199746,0.8902140764809963,-0.1677757813486233,0.1677757813486233,0.0,not expressed,2.0320145517161468
14838,PQLC1,80148,0.6862328215648118,-0.5432299652372165,0.5432299652372165,0.0,not expressed,7.390655680648123
14839,SCD5,79966,0.7241978143347088,-0.4655442721926242,0.4655442721926242,0.0,not expressed,3.4262219225486135
14840,AGPAT2,10555,0.4896488097835975,-1.0301807171613377,1.0301807171613377,1.0,under expressed,8.755243277816184
14841,FAM134B,54463,0.34565618516600627,-1.5325903534503207,1.5325903534503207,1.0,under expressed,7.873073136042784
14842,HBG2,3048,0.06592033155003552,-3.923132691119049,3.923132691119049,1.0,under expressed,8.607236352233768
14843,C1orf204,284677,1.126059179317729,0.17128264932283724,0.17128264932283724,0.0,not expressed,0.18012776562894117
14844,NEURL4,84461,0.9567991440538026,-0.06371199597622582,0.06371199597622582,0.0,not expressed,0.42355762356113574
14845,MED12L,116931,1.9028522645185288,0.928163556609231,0.928163556609231,1.0,over expressed,1.7724801731502526
14846,SERINC5,256987,0.8451318878201809,-0.24275159484558975,0.24275159484558975,0.0,not expressed,1.5408879162796632
14847,MYLK4,340156,0.5795516129952362,-0.7869909461724229,0.7869909461724229,1.0,under expressed,5.135046870172182
14848,SIL1,64374,0.8056152711603638,-0.3118370637043957,0.3118370637043957,0.0,not expressed,3.1605252260336805
14849,PSD2,84249,2.2830350751610595,1.1909530244212225,1.1909530244212225,1.0,over expressed,0.23249593855516842
14850,HSD17B14,51171,0.5987982576864685,-0.7398580712711736,0.7398580712711736,1.0,under expressed,5.70072254802117
14851,RP11-444E17.6,0,0.47629188850610715,-1.0700821158089038,1.0700821158089038,1.0,under expressed,2.725591762031657
14852,GLA,2717,1.3421500031803435,0.4245459209797208,0.4245459209797208,0.0,not expressed,1.6264425194246823
14853,PTER,9317,0.7798174396961862,-0.3587916756200596,0.3587916756200596,0.0,not expressed,3.883017431305182
14854,DCBLD1,285761,1.393291954667991,0.47849759635887873,0.47849759635887873,0.0,not expressed,2.662079423425575
14855,FOXO1,2308,0.6844981516079023,-0.5468814491963182,0.5468814491963182,0.0,not expressed,5.952516456800908
14856,SUGP1,57794,1.0711519103955331,0.09916309711238544,0.09916309711238544,0.0,not expressed,0.8548533688151879
14857,COL4A3,1285,0.08095787978545341,-3.626684682142027,3.626684682142027,1.0,under expressed,9.121654631913783
14858,CBY1,25776,0.9119038394901656,-0.13304639506421367,0.13304639506421367,0.0,not expressed,1.6712562437574
14859,RAET1G,353091,3.291060164042095,1.7185524006864439,1.7185524006864439,1.0,over expressed,2.6893977909382842
14860,CCDC81,60494,0.24596041407718855,-2.0235019541605705,2.0235019541605705,1.0,under expressed,7.654036348411331
14861,COQ9,57017,1.2305116585230012,0.29925832672223146,0.29925832672223146,0.0,not expressed,3.395347440333456
14862,SLC16A1,6566,5.207735680695798,2.3806562261866318,2.3806562261866318,1.0,over expressed,8.120190735950489
14863,KBTBD12,166348,0.8227713673031758,-0.28143650638241186,0.28143650638241186,0.0,not expressed,3.1148115767170674
14864,FBXL5,26234,0.5284539056102601,-0.9201504568605655,0.9201504568605655,1.0,under expressed,8.677734173875983
14865,NDRG1,10397,3.5168260240302094,1.8142739671847037,1.8142739671847037,1.0,over expressed,6.629054470315612
14866,MLLT3,4300,0.704441628954428,-0.5054479271840044,0.5054479271840044,0.0,not expressed,4.41608657297512
14867,AFF2,2334,1.1273537468260182,0.17294028278016338,0.17294028278016338,0.0,not expressed,0.826889664452925
14868,SIX3,6496,6.864296250291127,2.779111818222492,2.779111818222492,1.0,over expressed,3.6884518383494433
14869,IGF2BP2,10644,5.262471413083904,2.395740491159726,2.395740491159726,1.0,over expressed,7.996139204140476
14870,C19orf12,83636,1.4177438719229956,0.5035969203894313,0.5035969203894313,0.0,not expressed,1.7497297445727038
14871,CYSLTR2,57105,0.506605383635986,-0.9810656864045174,0.9810656864045174,1.0,under expressed,5.213988259556991
14872,E2F6,1876,1.7394504161786197,0.7986315548688333,0.7986315548688333,1.0,over expressed,7.385848886445727
14873,RARA,5914,0.34827913144389483,-1.5216840642951293,1.5216840642951293,1.0,under expressed,9.068835823031932
14874,DZANK1,55184,0.8048282561268848,-0.31324713832924883,0.31324713832924883,0.0,not expressed,3.175849496371731
14875,OLFML1,283298,0.28614041494602144,-1.805204814198095,1.805204814198095,1.0,under expressed,8.651976802386294
14876,TMEM86B,255043,1.174146196751234,0.23161205427117995,0.23161205427117995,0.0,not expressed,0.4094412491232567
14877,CLDN22,53842,0.864000957739734,-0.21089518327917542,0.21089518327917542,0.0,not expressed,0.4302623949133035
14878,NIN,51199,1.2519179406925247,0.3241400012195705,0.3241400012195705,0.0,not expressed,3.1912118376286527
14879,THAP11,57215,0.972526583386827,-0.04019040911122609,0.04019040911122609,0.0,not expressed,0.4310394868421872
14880,NDUFAF4,29078,1.5856358483532302,0.6650614847263406,0.6650614847263406,1.0,over expressed,3.6863782906441247
14881,CTAGE5,4253,1.103819267700524,0.14250397380349425,0.14250397380349425,0.0,not expressed,0.39136932532589996
14882,ZCCHC11,23318,1.1289333796857122,0.1749603526894071,0.1749603526894071,0.0,not expressed,0.19405555765561197
14883,EVL,51466,0.5540975987905248,-0.8517879798229497,0.8517879798229497,1.0,under expressed,8.549433923457201
14884,LILRB1,10859,0.3959561595687206,-1.3365873915373034,1.3365873915373034,1.0,under expressed,8.095301574286417
14885,HMGCR,3156,0.873517906359498,-0.19509081744508136,0.19509081744508136,0.0,not expressed,1.8884353494525603
14886,FOXP3,50943,2.792488941816944,1.4815515676853337,1.4815515676853337,1.0,over expressed,5.3135405505167945
14887,SCFD2,152579,1.416953794944386,0.5027927145781389,0.5027927145781389,0.0,not expressed,2.2503986191876133
14888,ISOC2,79763,1.3956812959556493,0.48096953951520593,0.48096953951520593,0.0,not expressed,4.684544301683119
14889,SLC25A28,81894,0.8862187645021247,-0.1742652205939068,0.1742652205939068,0.0,not expressed,1.4672536500107265
14890,ZNF362,149076,0.8907836845555067,-0.16685296067995786,0.16685296067995786,0.0,not expressed,1.0534604469941993
14891,HTR2A,3356,0.8661777519604997,-0.20726497806773347,0.20726497806773347,0.0,not expressed,1.315427691566272
14892,CADM4,199731,3.159267941788418,1.6595902991919935,1.6595902991919935,1.0,over expressed,8.911328181146969
14893,MKX,283078,0.7887298091042582,-0.3423969262381331,0.3423969262381331,0.0,not expressed,2.5648820709004707
14894,OXTR,5021,0.6752432374158884,-0.5665208087209338,0.5665208087209338,0.0,not expressed,1.0982052802628848
14895,MPL,4352,0.31872988795409607,-1.649593784960785,1.649593784960785,1.0,under expressed,8.270353916400971
14896,NFE2L2,4780,1.6471501023480066,0.7199720317162215,0.7199720317162215,1.0,over expressed,3.1912118376286527
14897,ARMCX2,9823,0.9443225460167115,-0.08264837930562202,0.08264837930562202,0.0,not expressed,0.9836902365006865
14898,PCDHGA7,56108,0.8535471486288883,-0.22845724718284685,0.22845724718284685,0.0,not expressed,4.562982754451272
14899,CD3G,917,0.49933876913427555,-1.0019091716633894,1.0019091716633894,1.0,under expressed,4.0950333081564105
14900,CLIC5,53405,0.03629878712486394,-4.783934846462168,4.783934846462168,1.0,under expressed,9.121654631913783
14901,AIFM3,150209,1.5879682660896868,0.6671820819944158,0.6671820819944158,1.0,over expressed,2.0940235645999468
14902,SPRR2G,6706,147.19665113936793,7.201601038889859,7.201601038889859,1.0,over expressed,8.112316479693902
14903,AP000295.9,0,0.4193101927834799,-1.2539101945875122,1.2539101945875122,1.0,under expressed,5.479766073440919
14904,PNRC1,10957,0.5726927270381234,-0.8041668129411322,0.8041668129411322,1.0,under expressed,6.145055273583195
14905,BCKDHB,594,0.9113737729229606,-0.13388524091433104,0.13388524091433104,0.0,not expressed,1.1530608826680524
14906,RBBP8NL,140893,5.359672796502019,2.4221449280575102,2.4221449280575102,1.0,over expressed,7.996139204140476
14907,TP53TG5,27296,1.0207617310794699,0.0296461477961509,0.0296461477961509,0.0,not expressed,0.43260489140986885
14908,TIAM2,26230,1.1775158698205925,0.23574650370827813,0.23574650370827813,0.0,not expressed,1.0182957941913842
14909,CORO7,79585,0.6394030341449857,-0.6452025047640209,0.6452025047640209,1.0,under expressed,6.878169469178608
14910,MRPL22,29093,1.0310106949274247,0.044059298214004755,0.044059298214004755,0.0,not expressed,0.03295235280516142
14911,AMICA1,120425,0.15251655724355714,-2.7129622243001603,2.7129622243001603,1.0,under expressed,9.068835823031932
14912,TRIM72,493829,13.002967359050446,3.700768987808364,3.700768987808364,1.0,over expressed,3.6080042225902
14913,NNMT,4837,0.32337522921890327,-1.6287189233477122,1.6287189233477122,1.0,under expressed,8.781158651325446
14914,ANKRD10,55608,0.8595281212752859,-0.21838325360087568,0.21838325360087568,0.0,not expressed,2.4158651971760277
14915,SLC2A11,66035,1.006125851785773,0.008810776705193802,0.008810776705193802,0.0,not expressed,0.40568438281816277
14916,LRRC59,55379,1.429691897449249,0.5157042757352108,0.5157042757352108,0.0,not expressed,5.293552237029929
14917,ADO,84890,1.0253300645509544,0.03608840323172545,0.03608840323172545,0.0,not expressed,0.09390239938013645
14918,ADRB1,153,0.08444917413783709,-3.565772875369411,3.565772875369411,1.0,under expressed,9.121654631913783
14919,PAEP,5047,4.143069620253165,2.050700063607025,2.050700063607025,1.0,over expressed,3.7268615029694345
14920,IL11,3589,5.817106629096838,2.5403017493883664,2.5403017493883664,1.0,over expressed,8.045641539935716
14921,WASF2,10163,1.0879480377226751,0.12160965262683,0.12160965262683,0.0,not expressed,0.7192696608441642
14922,UCKL1,54963,1.351911498069659,0.4350007097005678,0.4350007097005678,0.0,not expressed,5.846918738704548
14923,CPA3,1359,0.18114040972861897,-2.46481966890967,2.46481966890967,1.0,under expressed,9.095225458117138
14924,HMBOX1,79618,0.5142578212554851,-0.9594362642787269,0.9594362642787269,1.0,under expressed,7.824122552708278
14925,TRADD,8717,0.974258915752298,-0.03762286587280806,0.03762286587280806,0.0,not expressed,0.36162727498251324
14926,ZP1,22917,1.9112714325869022,0.9345326797487838,0.9345326797487838,1.0,over expressed,0.18892706174257684
