,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression,fdr,fdr_hypothesis
12415,SEPT7,989.0,ND,0.00043379745309965397,273.0,expressed,0.0007428480374996552,True
12416,VGLL1,51442.0,NOT,0.425802198406505,555.0,not,0.4678029113121581,False
12417,CDC45,8318.0,ND,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12418,ZNF227,7770.0,ND,0.011296734839289928,341.0,expressed,0.015994129562826354,True
12419,AGBL4,84871.0,NOT,0.014019653747981576,383.0,expressed,0.0195898664156258,True
12420,AGPS,8540.0,NOT,0.2268179797206532,491.0,not,0.2629895026293231,False
12421,PSPC1,55269.0,NOT,0.011680427549637357,359.0,expressed,0.01650215329604016,True
12422,KLHL10,317719.0,NOT,2.736556694605399e-05,203.0,expressed,5.5741088196330936e-05,True
12423,RIIAD1,284485.0,ND,4.778329681962615e-09,31.0,expressed,2.6163437482061546e-08,True
12424,CRYBG3,131544.0,ND,2.6045288894507434e-07,104.0,expressed,7.664946603962793e-07,True
12425,OTOGL,283310.0,NOT,0.5877260170610268,558.0,not,0.626383289412863,False
12426,ENTPD6,955.0,ND,1.4705417575405934e-07,93.0,expressed,4.5772268218943695e-07,True
12427,BEX5,340542.0,ND,8.663083653807441e-08,83.0,expressed,2.8664005002781757e-07,True
12428,POLE3,54107.0,NOT,3.784971871143241e-09,27.0,expressed,2.203754266059976e-08,True
12429,MOV10L1,54456.0,ND,0.007938671071607024,362.5,expressed,0.011477156478534718,True
12430,AATK,9625.0,ND,1.0235189212610724e-09,5.0,expressed,1.093136886055739e-08,True
12431,MNT,4335.0,ND,0.04118443140755395,426.0,expressed,0.053837385740862234,False
12432,IRAK4,51135.0,ND,0.026075818818549916,407.0,expressed,0.03509073538135466,True
12433,RP11-676J12.7,0.0,ND,0.002177311550955709,320.0,expressed,0.0033824691585215712,True
12434,ZCCHC10,54819.0,NOT,0.0034990021981686206,335.0,expressed,0.005284138733574868,True
12435,ZNF480,147657.0,NOT,5.3259507185114864e-06,166.0,expressed,1.220236056528991e-05,True
12436,PTGER3,5733.0,NOT,0.00015729600133906394,246.0,expressed,0.0002864827014372514,True
12437,CD84,8832.0,ND,5.1316124816357114e-05,218.0,expressed,0.00010034933848795214,True
12438,TF,7018.0,NOT,0.4720366364421994,563.0,not,0.5139564411029242,False
12439,CDK13,8621.0,NOT,0.002374448322761048,307.0,expressed,0.0036738553314551816,True
12440,DHRS4L2,10901.0,NOT,0.025434816214666804,406.0,expressed,0.03427886176535879,True
12441,RAB11FIP1,80223.0,ND,1.2265120486349766e-09,8.0,expressed,1.1075794898154324e-08,True
12442,N6AMT1,29104.0,ND,1.8586389348703253e-05,194.0,expressed,3.885284075494297e-05,True
12443,GAN,8139.0,NOT,3.569937627340362e-09,26.0,expressed,2.107678486408228e-08,True
12444,NEU4,129807.0,NOT,0.08122665233384185,418.0,not,0.10161419502260251,False
12445,FAM173B,134145.0,NOT,4.2958778089915806e-08,70.0,expressed,1.5499433824212521e-07,True
12446,CUTA,51596.0,ND,0.7091309176902658,575.0,not,0.7408222425676912,False
12447,ELOF1,84337.0,NOT,0.6958284390633942,597.0,not,0.7281582435679752,False
12448,ACLY,47.0,ND,2.6223561767083026e-05,202.0,expressed,5.3610891068208196e-05,True
12449,ISCU,23479.0,NOT,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12450,TIAL1,7073.0,ND,3.19761362271102e-07,108.0,expressed,9.185030816816241e-07,True
12451,ANKRA2,57763.0,NOT,0.7173535621498253,600.0,not,0.7478746400807623,False
12452,TNNC2,7125.0,NOT,9.997117558677227e-08,77.0,expressed,3.2640371541513724e-07,True
12453,ASCC1,51008.0,ND,0.00013997160351564034,243.0,expressed,0.0002570436324792906,True
12454,BET1L,51272.0,ND,0.0006333462393918126,269.0,expressed,0.0010612081751206171,True
12455,CRYBB3,1417.0,ND,1.2298152190805743e-06,135.0,expressed,3.1371910675748555e-06,True
12456,GRM6,2916.0,NOT,0.00299320344195586,330.0,expressed,0.004563338596581289,True
12457,SNAP23,8773.0,NOT,1.0235189212610724e-09,5.0,expressed,1.093136886055739e-08,True
12458,FAM222A,84915.0,ND,0.00019816925019304648,252.0,expressed,0.00035645291514836296,True
12459,CDS1,1040.0,NOT,1.8091017647158827e-05,170.0,expressed,3.794128078847502e-05,True
12460,NCOR1,9611.0,NOT,0.00017662400186114233,249.0,expressed,0.00031959564597792327,True
12461,ZDHHC18,84243.0,ND,5.6363761403217416e-08,75.0,expressed,1.9630725367753647e-07,True
12462,FBXL16,146330.0,NOT,0.1212973114517199,477.0,not,0.1475329898844231,False
12463,NICN1,84276.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12464,FOXJ3,22887.0,NOT,0.08662850412550041,460.0,not,0.10789527099985721,False
12465,ZNF41,7592.0,NOT,2.3493381424195532e-07,102.0,expressed,6.975733312185937e-07,True
12466,GLUL,2752.0,NOT,0.00318724930851193,332.0,expressed,0.004836164409709583,True
12467,MEP1A,4224.0,NOT,0.24247552581716103,495.0,not,0.2799856527149318,False
12468,SH3BP1,23616.0,ND,1.3025210640480111e-09,9.0,expressed,1.1301381909306577e-08,True
12469,TNF,7124.0,NOT,0.03409936958333455,418.0,expressed,0.04508737922327626,True
12470,ARAF,369.0,ND,3.6619424838064554e-09,19.5,expressed,2.1612591871457644e-08,True
12471,PROM1,8842.0,ND,0.14627417055112005,487.0,not,0.17540512954814652,False
12472,LGALS12,85329.0,NOT,2.2175943592473124e-08,58.0,expressed,8.77401789259202e-08,True
12473,LYRM2,57226.0,ND,0.7758177682526718,608.0,not,0.8016193491718662,False
12474,KCNJ16,3773.0,NOT,0.07811604935246409,455.0,not,0.09798538720329779,False
12475,NFE2L3,9603.0,ND,1.3860137522759177e-07,83.0,expressed,4.353343194648451e-07,True
12476,AKAP10,11216.0,ND,0.0002584003941740522,259.0,expressed,0.000456886396178892,True
12477,ABCD1,215.0,NOT,0.8074564206762089,588.0,not,0.8299404811793604,False
12478,APLF,200558.0,ND,0.00016994593196152202,248.0,expressed,0.0003081897936841584,True
12479,ACTR1B,10120.0,NOT,0.03996074532325616,406.0,expressed,0.05238130337144601,False
12480,SRM,6723.0,NOT,2.473756574659273e-07,103.0,expressed,7.309980298877685e-07,True
12481,XAGE2,9502.0,ND,2.9291979591968343e-08,55.0,expressed,1.1113967657615927e-07,True
12482,CAMK2G,818.0,NOT,9.178144213292979e-06,178.0,expressed,2.0172066321200538e-05,True
12483,TM4SF1,4071.0,ND,0.3084779739418636,532.0,not,0.34843448410132694,False
12484,DDX46,9879.0,NOT,0.05784519551519503,441.0,not,0.07402042611296253,False
12485,TLR4,7099.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12486,CDKN1A,1026.0,NOT,0.00020588357905022652,253.0,expressed,0.0003693674138636061,True
12487,SORL1,6653.0,NOT,2.7555095490912327e-05,191.0,expressed,5.6113907179713595e-05,True
12488,SLC9A2,6549.0,ND,2.741966763304474e-07,105.0,expressed,8.016157697763545e-07,True
12489,HIST2H2BF,440689.0,NOT,0.04215212113735125,427.0,expressed,0.054969267958612726,False
12490,WDR60,55112.0,ND,5.1316124816357114e-05,218.0,expressed,0.00010034933848795214,True
12491,RPL27A,6157.0,ND,0.34168156769403624,539.0,not,0.38276046183220774,False
12492,CMYA5,202333.0,NOT,0.9768964888380118,634.5,not,0.98013049394103,False
12493,CARS2,79587.0,NOT,0.21840028269003364,510.0,not,0.2540307624205717,False
12494,MAST2,23139.0,ND,6.562049724185385e-05,224.0,expressed,0.00012657370364593852,True
12495,RERE,473.0,NOT,0.0002396514196804627,257.0,expressed,0.0004261867690940903,True
12496,GHDC,84514.0,NOT,2.469821580660498e-09,13.0,expressed,1.6307146813284298e-08,True
12497,ANKMY2,57037.0,NOT,0.02077987436152983,398.0,expressed,0.02835708425589919,True
12498,TMPRSS5,80975.0,ND,0.39829964654140493,550.0,not,0.4404728502658453,False
12499,ERF,2077.0,NOT,0.001373980847475186,306.0,expressed,0.0021948880284939744,True
12500,EARS2,124454.0,ND,8.689349220288216e-09,34.0,expressed,4.187127134741393e-08,True
12501,CDK2AP2,10263.0,NOT,8.144052063325316e-06,164.0,expressed,1.8076384349729517e-05,True
12502,SUCLG2,8801.0,NOT,1.3025210640480111e-09,9.0,expressed,1.1301381909306577e-08,True
12503,NEIL1,79661.0,ND,1.8763155422279055e-08,55.0,expressed,7.644658252827138e-08,True
12504,MT1X,4501.0,ND,0.17809866183078726,498.0,not,0.21041269204806798,False
12505,ELOVL4,6785.0,NOT,4.508498608679214e-09,30.0,expressed,2.5164560085600458e-08,True
12506,KCNMB4,27345.0,ND,4.924034919118614e-05,217.0,expressed,9.655244407238827e-05,True
12507,IL18R1,8809.0,ND,5.046628361210057e-07,117.0,expressed,1.39488807903846e-06,True
12508,PAMR1,25891.0,NOT,0.003957826074949813,339.0,expressed,0.0059375983886025205,True
12509,CMSS1,84319.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12510,GGT6,124975.0,ND,0.000115029232886914,238.0,expressed,0.00021412820938719498,True
12511,SYNGR3,9143.0,ND,5.086836313927119e-06,165.0,expressed,1.1701078205471503e-05,True
12512,METTL25,84190.0,NOT,5.3259507185114864e-06,166.0,expressed,1.220236056528991e-05,True
12513,IQCA1,79781.0,NOT,0.04215212113735125,427.0,expressed,0.054969267958612726,False
12514,NME4,4833.0,NOT,4.01259396517199e-09,28.0,expressed,2.2968045310916545e-08,True
12515,SLC5A9,200010.0,NOT,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
12516,POLR3G,10622.0,ND,1.2568067208130598e-09,2.0,expressed,1.1272760177593774e-08,True
12517,DDHD2,23259.0,NOT,0.17770392319862494,477.0,not,0.2101331558119136,False
12518,ETNK1,55500.0,NOT,0.16932465829559318,454.0,not,0.2009123890415806,False
12519,UBTD2,92181.0,NOT,0.09023670580323977,462.0,not,0.11208218958520039,False
12520,IWS1,55677.0,NOT,0.03172531549900326,415.0,expressed,0.04212889732072268,True
12521,NCOA1,8648.0,NOT,4.8580216897793695e-06,164.0,expressed,1.1210013178258155e-05,True
12522,NAGLU,4669.0,ND,0.0001244561254380507,240.0,expressed,0.00023041255674014855,True
12523,GLB1L,79411.0,NOT,0.0007950443242992001,290.0,expressed,0.0013126627833574195,True
12524,TPPP,11076.0,ND,9.530799618618074e-09,43.0,expressed,4.476469913312322e-08,True
12525,TENM3,55714.0,NOT,0.002177311550955709,320.0,expressed,0.0033824691585215712,True
12526,MRPL16,54948.0,NOT,0.09023670580323977,462.0,not,0.11208218958520039,False
12527,PTPRB,5787.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12528,DENND1C,79958.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12529,CCDC146,57639.0,NOT,5.836857988721509e-06,168.0,expressed,1.3272570982646316e-05,True
12530,FLJ00418,0.0,NOT,0.08617882314679096,440.0,not,0.10742038890690625,False
12531,DNHD1,144132.0,ND,0.000489336412944435,262.0,expressed,0.0008324260495928227,True
12532,ZNF662,389114.0,NOT,3.0381596073788533e-07,107.0,expressed,8.791324492038474e-07,True
12533,BUB1,699.0,ND,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12534,CMC4,100272147.0,NOT,0.00011057233752408534,237.0,expressed,0.00020643435974587423,True
12535,KLHL23,151230.0,NOT,0.011591827294833556,376.0,expressed,0.01638429197498361,True
12536,DNAH10OS,0.0,NOT,1.809599138477e-06,143.0,expressed,4.482434269997132e-06,True
12537,C7orf10,0.0,ND,6.023629494981426e-09,35.0,expressed,3.1380639181484964e-08,True
12538,DPP8,54878.0,ND,0.11899531368679402,476.0,not,0.1449093111931631,False
12539,A2M,2.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12540,HIST2H3C,126961.0,NOT,1.631151305513796e-05,191.0,expressed,3.4481325015603065e-05,True
12541,SFSWAP,6433.0,NOT,0.03749971565959912,422.0,expressed,0.049300425267851965,True
12542,SUPT16H,11198.0,NOT,2.344791097412956e-08,59.0,expressed,9.197608130746778e-08,True
12543,CD209,30835.0,NOT,0.0038382636477843515,338.0,expressed,0.005764736960135165,True
12544,C22orf43,51233.0,ND,0.0007084427201537998,244.0,expressed,0.0011784639374729795,True
12545,RP11-500M8.7,0.0,NOT,0.002177311550955709,320.0,expressed,0.0033824691585215712,True
12546,ATP6V0C,527.0,ND,4.1706515671919964e-05,213.0,expressed,8.265229531173769e-05,True
12547,PHLDB3,653583.0,ND,1.0872449061578735e-09,6.0,expressed,1.093136886055739e-08,True
12548,RILPL1,353116.0,NOT,4.8580216897793695e-06,164.0,expressed,1.1210013178258155e-05,True
12549,AHCYL1,10768.0,NOT,2.209049699858536e-05,198.0,expressed,4.5666392519720814e-05,True
12550,ELMO3,79767.0,NOT,7.717175285145015e-05,228.0,expressed,0.00014761842880177184,True
12551,DHX29,54505.0,NOT,0.004538574037999699,343.5,expressed,0.006760119547029212,True
12552,TES,26136.0,NOT,0.019150523176083956,377.0,expressed,0.02629144781585078,True
12553,LLPH,84298.0,NOT,1.323824855158427e-07,91.0,expressed,4.160282767484415e-07,True
12554,RNASET2,8635.0,ND,0.026400646836725425,407.5,expressed,0.03551126482164851,True
12555,ARL6IP4,51329.0,ND,4.348016375331447e-05,214.0,expressed,8.592082233339138e-05,True
12556,MB21D1,115004.0,ND,0.11672770019947837,475.0,not,0.14230564720860894,False
12557,BDH1,622.0,ND,1.3394511022385218e-08,49.0,expressed,5.886293002078469e-08,True
12558,C5orf63,401207.0,ND,0.21126317015775908,508.0,not,0.24644278914682208,False
12559,DENND5A,23258.0,NOT,8.502529682098662e-09,41.0,expressed,4.10512018608872e-08,True
12560,SLC5A12,159963.0,ND,1.7565587728239223e-09,14.0,expressed,1.3037424374482134e-08,True
12561,AC008132.13,0.0,NOT,0.01828292167222618,341.0,expressed,0.02515831383524831,True
12562,KRBOX4,55634.0,NOT,0.00016000874791502557,233.0,expressed,0.00029130057121214744,True
12563,TIGD2,166815.0,ND,4.532520634787186e-05,215.0,expressed,8.933176721728309e-05,True
12564,PHLPP2,23035.0,NOT,6.482283621094172e-07,122.0,expressed,1.7429019385899116e-06,True
12565,CD72,971.0,NOT,0.7245797902868737,601.0,not,0.7539977035844674,False
12566,ACOXL,55289.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12567,NUP54,53371.0,ND,0.0002396514196804627,257.0,expressed,0.0004261867690940903,True
12568,IMP3,55272.0,NOT,0.00318724930851193,332.0,expressed,0.004836164409709583,True
12569,LRRK1,79705.0,NOT,0.47800433690945443,564.0,not,0.5197661559835605,False
12570,LGALS7B,3963.0,NOT,1.3025210640480111e-09,9.0,expressed,1.1301381909306577e-08,True
12571,C19orf25,148223.0,NOT,0.3770877085058949,546.0,not,0.4189998176136447,False
12572,FAM81A,145773.0,NOT,0.030222575230003833,413.0,expressed,0.04027578393105888,True
12573,HMGB3,3149.0,NOT,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12574,ANKRD11,29123.0,ND,0.16773621286292728,453.5,not,0.19927398921718376,False
12575,POLQ,10721.0,NOT,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12576,EYA4,2070.0,NOT,2.6223561767083026e-05,202.0,expressed,5.3610891068208196e-05,True
12577,MPV17L2,84769.0,NOT,1.6167306173795826e-05,179.0,expressed,3.4247727057305073e-05,True
12578,TAC4,255061.0,ND,0.3674058011259165,458.0,not,0.4092684559227629,False
12579,PNMAL2,57469.0,ND,0.010378834253614008,372.0,expressed,0.01475916708356783,True
12580,SMIM12,113444.0,ND,0.0012421446192700297,303.0,expressed,0.0019946131528062617,True
12581,PON2,5445.0,ND,6.992792915521651e-08,79.0,expressed,2.374223616659523e-07,True
12582,EAF2,55840.0,NOT,0.055342720444479465,439.0,not,0.07108673475190593,False
12583,BCR,613.0,NOT,0.00012943824374041834,241.0,expressed,0.00023884273238792213,True
12584,ZNF417,147687.0,ND,0.23319070659441454,514.0,not,0.26997985767834,False
12585,FASTKD3,79072.0,ND,1.1151651065122249e-07,79.0,expressed,3.5988188333642234e-07,True
12586,FAM126A,84668.0,NOT,0.009544603414181752,369.0,expressed,0.013636839300305166,True
12587,PYGO2,90780.0,NOT,1.6551652076305667e-09,13.0,expressed,1.259602597436918e-08,True
12588,MED13L,23389.0,NOT,0.16304636856443988,493.0,not,0.19399896613280815,False
12589,ABCD2,225.0,ND,5.046628361210057e-07,117.0,expressed,1.39488807903846e-06,True
12590,DRAM1,55332.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12591,FBXO41,150726.0,ND,5.685542255423414e-09,34.0,expressed,3.0036006869247545e-08,True
12592,WDR19,57728.0,ND,2.6610826344429773e-09,21.0,expressed,1.709564987355985e-08,True
12593,C5orf34,375444.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
12594,F11R,50848.0,ND,2.512697375703722e-05,201.0,expressed,5.1521480314874534e-05,True
12595,HAPLN4,404037.0,ND,3.6784497134162164e-05,210.0,expressed,7.355539095172089e-05,True
12596,CXorf38,159013.0,NOT,1.940965174176652e-05,195.0,expressed,4.045629027980413e-05,True
12597,TRIM29,23650.0,NOT,8.53422673646545e-10,2.0,expressed,1.093136886055739e-08,True
12598,PREB,10113.0,NOT,9.464115928229098e-08,76.0,expressed,3.111181782305569e-07,True
12599,FBXL6,26233.0,NOT,4.696732589550205e-07,106.0,expressed,1.3069596566443267e-06,True
12600,ANG,283.0,ND,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12601,DCPS,28960.0,NOT,8.973590319378368e-06,177.5,expressed,1.9770280929379073e-05,True
12602,MUC16,94025.0,NOT,0.07180752515234809,451.0,not,0.09059190805570826,False
12603,AVL9,23080.0,NOT,2.364509566231392e-09,19.0,expressed,1.5674176038621372e-08,True
12604,PSTPIP2,9050.0,ND,0.1260056723617116,479.0,not,0.15286151615509605,False
12605,SPATC1,375686.0,ND,0.05658244438545605,440.0,not,0.0725389036555661,False
12606,C9orf43,257169.0,NOT,5.095070673885303e-06,154.0,expressed,1.1712221675498152e-05,True
12607,BLOC1S6,26258.0,NOT,0.48935379981443927,543.0,not,0.5312711721841653,False
12608,KCNC3,3748.0,NOT,0.0009786462689256885,296.0,expressed,0.0015938638913633703,True
12609,LDLRAD2,401944.0,NOT,2.526575207856571e-06,150.0,expressed,6.097595238295929e-06,True
12610,WBP11,51729.0,ND,3.6788466701129835e-06,158.0,expressed,8.657141564664458e-06,True
12611,ZNF510,22869.0,NOT,0.4118446292938597,530.0,not,0.4541147616679279,False
12612,PTAR1,375743.0,ND,0.00013997160351564034,243.0,expressed,0.0002570436324792906,True
12613,ZNF778,197320.0,NOT,0.0016771655501775634,312.0,expressed,0.0026493265251753303,True
12614,DNAJB12,54788.0,ND,1.2265120486349766e-09,8.0,expressed,1.1075794898154324e-08,True
12615,MARK3,4140.0,NOT,0.022436016948996086,383.0,expressed,0.030463113479046403,True
12616,PCGF2,7703.0,NOT,0.4478619251715087,514.0,not,0.49019924965708755,False
12617,ZNF90,7643.0,ND,4.0001658344816656e-05,212.0,expressed,7.948339635457875e-05,True
12618,EMC3,55831.0,ND,2.1002250112728297e-09,17.0,expressed,1.4529990816875506e-08,True
12619,ZNF506,440515.0,NOT,4.6390835888625035e-06,163.0,expressed,1.0736892952518724e-05,True
12620,TCF4,6925.0,ND,2.1142700827693444e-05,185.0,expressed,4.3859061459611585e-05,True
12621,CLNK,116449.0,NOT,0.00011964423731661887,239.0,expressed,0.00022211939954239573,True
12622,GID4,79018.0,NOT,0.6535200579282296,591.0,not,0.6890599976019389,False
12623,SEMA3C,10512.0,ND,0.10179130615153696,468.0,not,0.12534356075043132,False
12624,PLCH1,23007.0,NOT,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
12625,RPS27,6232.0,ND,0.0702973764824457,450.0,not,0.08879046419055711,False
12626,LCT,3938.0,NOT,0.0017991682124165688,202.0,expressed,0.0028293701292213223,True
12627,VPS39,23339.0,NOT,2.741966763304474e-07,105.0,expressed,8.016157697763545e-07,True
12628,NSMCE2,286053.0,NOT,0.00011031007942169904,211.0,expressed,0.00020630146389627056,True
12629,SNRNP35,11066.0,NOT,1.3953192127031753e-07,92.0,expressed,4.3651103584656563e-07,True
12630,C1orf216,127703.0,NOT,0.006390311764810927,355.0,expressed,0.009346595185598914,True
12631,FGD3,89846.0,NOT,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
12632,MRPS17,51373.0,NOT,6.759469873933762e-09,37.0,expressed,3.4333972970363346e-08,True
12633,TMEM71,137835.0,ND,4.229225670258274e-06,161.0,expressed,9.843690845285865e-06,True
12634,CBX4,8535.0,ND,3.3651326713047556e-07,109.0,expressed,9.624613724634047e-07,True
12635,CLDN15,24146.0,ND,0.006774211753433288,357.0,expressed,0.009870986499003833,True
12636,SEMA4A,64218.0,ND,0.16304391836656484,493.0,not,0.19399896613280815,False
12637,PTBP3,9991.0,ND,2.6138477845850544e-08,53.0,expressed,1.0122328831758553e-07,True
12638,NPFFR2,10886.0,NOT,0.7638304963315481,513.0,not,0.790840385024123,False
12639,PTPN6,5777.0,ND,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
12640,GLMN,11146.0,NOT,8.974586938010462e-07,109.0,expressed,2.355096298862688e-06,True
12641,RFC5,5985.0,NOT,8.029280680234973e-10,1.0,expressed,1.093136886055739e-08,True
12642,LIPJ,142910.0,NOT,0.8151668320777641,589.0,not,0.8367240162023591,False
12643,CSNK1D,1453.0,NOT,0.0320615834239916,397.0,expressed,0.042561640145779546,True
12644,SMURF2,64750.0,NOT,4.232339391231796e-07,104.0,expressed,1.1853706709391906e-06,True
12645,IL22RA1,58985.0,NOT,6.023629494981426e-09,35.0,expressed,3.1380639181484964e-08,True
